,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-2),Corr with student_vol(-2),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(4),Corr with mortgage 90(4)
0,2010-09,OR,PORTLAND,2010-09,4.19,"(-122.573876, 45.549793)",17932.77,Health Care Facilities,0.22657136363636363,-0.15026159537294884,0.251059090909091,-0.14513619035997516,0.25699454545454536,-0.15587723468301348,0.2738163636363636,-0.17278161591975086,0.2913659090909092,-0.20178287350704882,0.4777727272727273,-0.24509488706176272,0.8043745454545456,-0.2883114393020951,0.1166666666666667,-0.15847503733069715,0.19333333333333336,-0.1480498072233808,0.2566666666666666,-0.21113611498287094,1.4104761904761904,0.33014939045898656,2.6476190476190475,0.8750163093414302,3.4690476190476183,0.8684566450959473,3.773333333333333,0.8560346176434506,30512069858.4251,-0.46581217392274815,10534224377.9144,-0.7664744096176652,95.6415096715633,0.41008882244176276,2.4,0.4668934308151633,3.3,0.3033824903808809
1,2012-10,OR,PORTLAND,2012-10,3.05,"(-122.749595, 45.484489)",24391.76,Health Care Facilities,0.15320434782608702,-0.15026159537294884,0.17955217391304346,-0.14513619035997516,0.21346521739130433,-0.15587723468301348,0.2717391304347827,-0.17278161591975086,0.3304891304347827,-0.20178287350704882,0.5823021739130435,-0.24509488706176272,0.9185760869565219,-0.2883114393020951,0.10952380952380951,-0.15847503733069715,0.14904761904761904,-0.1480498072233808,0.17952380952380956,-0.21113611498287094,0.7085714285714285,0.33014939045898656,1.7461904761904758,0.8750163093414302,2.505714285714286,0.8684566450959473,2.90047619047619,0.8560346176434506,38410438812.4053,-0.46581217392274815,11986368496.8635,-0.7664744096176652,89.513287195688,0.41008882244176276,1.8,0.4668934308151633,2.7,0.3033824903808809
2,2013-07,OR,PORTLAND,2013-07,3.95,"(-122.662278, 45.578148999999996)",44297.35,Health Care Facilities,0.12117913043478262,-0.15026159537294884,0.15611695652173913,-0.14513619035997516,0.19111913043478265,-0.15587723468301348,0.232388695652174,-0.17278161591975086,0.26758260869565215,-0.20178287350704882,0.40307869565217386,-0.24509488706176272,0.6838491304347826,-0.2883114393020951,0.020909090909090912,-0.15847503733069715,0.07363636363636367,-0.1480498072233808,0.12181818181818184,-0.21113611498287094,1.4031818181818183,0.33014939045898656,2.5822727272727275,0.8750163093414302,3.3072727272727276,0.8684566450959473,3.605,0.8560346176434506,41334062733.8549,-0.46581217392274815,9498561196.652071,-0.7664744096176652,89.95115518901541,0.41008882244176276,1.6,0.4668934308151633,1.9,0.3033824903808809
3,2013-12,OR,PORTLAND,2013-12,4.17,"(14.0, 48.0)",28318.35,Health Care Facilities,0.10022500000000001,-0.15026159537294884,0.1273025,-0.14513619035997516,0.16723,-0.15587723468301348,0.2127325,-0.17278161591975086,0.24389749999999996,-0.20178287350704882,0.34639499999999995,-0.24509488706176272,0.579045,-0.2883114393020951,0.019047619047619053,-0.15847503733069715,0.09523809523809526,-0.1480498072233808,0.13285714285714287,-0.21113611498287094,1.5761904761904764,0.33014939045898656,2.901904761904762,0.8750163093414302,3.6266666666666674,0.8684566450959473,3.889047619047619,0.8560346176434506,42151687038.4775,-0.46581217392274815,9473893018.88319,-0.7664744096176652,88.4263020205016,0.41008882244176276,1.5,0.4668934308151633,1.7,0.3033824903808809
4,2014-06,OR,PORTLAND,2014-06,3.73,"(-122.7423175, 45.425426)",12564.83,Health Care Facilities,0.09278571428571428,-0.15026159537294884,0.12241428571428574,-0.14513619035997516,0.1523738095238095,-0.15587723468301348,0.19377380952380954,-0.17278161591975086,0.2309452380952381,-0.20178287350704882,0.32388809523809525,-0.24509488706176272,0.5421714285714285,-0.2883114393020951,0.024285714285714296,-0.15847503733069715,0.06047619047619051,-0.1480498072233808,0.10476190476190479,-0.21113611498287094,1.679047619047619,0.33014939045898656,2.5985714285714288,0.8750163093414302,3.1533333333333333,0.8684566450959473,3.4199999999999995,0.8560346176434506,44931729222.7983,-0.46581217392274815,11032404366.8063,-0.7664744096176652,82.11515832772571,0.41008882244176276,1.3,0.4668934308151633,1.6,0.3033824903808809
5,2014-07,OR,PORTLAND,2014-07,3.77,"(-122.7423175, 45.425426)",202681.95,Health Care Facilities,0.09286956521739129,-0.15026159537294884,0.12270652173913045,-0.14513619035997516,0.15438695652173914,-0.15587723468301348,0.1955586956521739,-0.17278161591975086,0.23417391304347826,-0.20178287350704882,0.32826086956521744,-0.24509488706176272,0.5557695652173912,-0.2883114393020951,0.024090909090909093,-0.15847503733069715,0.059545454545454575,-0.1480498072233808,0.11136363636363639,-0.21113611498287094,1.699545454545455,0.33014939045898656,2.542272727272727,0.8750163093414302,3.071363636363636,0.8684566450959473,3.3318181818181816,0.8560346176434506,45277214883.1472,-0.46581217392274815,9507943209.106209,-0.7664744096176652,81.9669757663089,0.41008882244176276,1.3,0.4668934308151633,1.6,0.3033824903808809
6,2014-09,OR,PORTLAND,2014-09,3.78,"(-122.626135, 45.564409999999995)",23518.91,Health Care Facilities,0.09027272727272727,-0.15026159537294884,0.12087045454545454,-0.14513619035997516,0.15410454545454544,-0.15587723468301348,0.19699999999999998,-0.17278161591975086,0.23403181818181817,-0.20178287350704882,0.32999090909090917,-0.24509488706176272,0.5770545454545455,-0.2883114393020951,0.01142857142857143,-0.15847503733069715,0.04380952380952382,-0.1480498072233808,0.10952380952380954,-0.21113611498287094,1.7738095238095242,0.33014939045898656,2.5342857142857147,0.8750163093414302,3.0133333333333328,0.8684566450959473,3.26,0.8560346176434506,44591810060.8257,-0.46581217392274815,10638305940.4607,-0.7664744096176652,81.06604477988621,0.41008882244176276,1.1,0.4668934308151633,1.5,0.3033824903808809
7,2014-11,OR,PORTLAND,2014-11,3.83,"(-122.627049, 45.494547999999995)",29948.3,Health Care Facilities,0.09656999999999999,-0.15026159537294884,0.12222499999999999,-0.14513619035997516,0.1548075,-0.15587723468301348,0.20246,-0.17278161591975086,0.23286250000000003,-0.20178287350704882,0.32679500000000006,-0.24509488706176272,0.56206,-0.2883114393020951,0.04166666666666668,-0.15847503733069715,0.06944444444444448,-0.1480498072233808,0.13444444444444448,-0.21113611498287094,1.6205555555555557,0.33014939045898656,2.325555555555556,0.8750163093414302,2.7644444444444445,0.8684566450959473,3.038333333333333,0.8560346176434506,45241950015.4561,-0.46581217392274815,11159124696.1814,-0.7664744096176652,82.08517590205541,0.41008882244176276,1.2,0.4668934308151633,1.4,0.3033824903808809
8,2015-02,OR,PORTLAND,2015-02,3.2,"(-122.582895, 45.496404999999996)",32397.68,Health Care Facilities,0.11784999999999998,-0.15026159537294884,0.13764249999999997,-0.14513619035997516,0.17207499999999998,-0.15587723468301348,0.2121925,-0.17278161591975086,0.25842,-0.20178287350704882,0.37596500000000005,-0.24509488706176272,0.6601375,-0.2883114393020951,0.017894736842105265,-0.15847503733069715,0.07105263157894741,-0.1480498072233808,0.22421052631578947,-0.21113611498287094,1.472631578947368,0.33014939045898656,1.9752631578947366,0.8750163093414302,2.3384210526315794,0.8684566450959473,2.566315789473684,0.8560346176434506,47944164595.1044,-0.46581217392274815,14245911418.8887,-0.7664744096176652,80.33849809561521,0.41008882244176276,1.0,0.4668934308151633,1.3,0.3033824903808809
9,2015-05,OR,PORTLAND,2015-05,3.09,"(-122.45633500000001, 45.517296)",32006.93,Health Care Facilities,0.12315789473684212,-0.15026159537294884,0.14795,-0.14513619035997516,0.1842289473684211,-0.15587723468301348,0.2296,-0.17278161591975086,0.2795368421052632,-0.20178287350704882,0.41659473684210524,-0.24509488706176272,0.7346236842105265,-0.2883114393020951,0.013000000000000001,-0.15847503733069715,0.07950000000000002,-0.1480498072233808,0.24100000000000002,-0.21113611498287094,1.5385000000000002,0.33014939045898656,2.1975000000000002,0.8750163093414302,2.692,0.8684566450959473,2.9550000000000005,0.8560346176434506,48997735451.5931,-0.46581217392274815,12019442988.8631,-0.7664744096176652,79.25862065623551,0.41008882244176276,0.9,0.4668934308151633,1.1,0.3033824903808809
