,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-2),Corr with student_vol(-2),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2009-10,IL,CHICAGO,2009-10,3.75,"(-87.562512, 41.762139000000005)",115478.9,Health Care Facilities,0.18474166666666667,0.24518059064987266,0.22661833333333328,0.24745659336796158,0.24403166666666665,0.24629585234985407,0.2545108333333333,0.23233576784669713,0.2821075,0.21509200164174952,0.5802633333333334,0.16556951104807005,1.2295858333333334,0.15224023000928172,0.04,0.2548489384812495,0.16833333333333333,0.24388430824880425,0.3858333333333334,0.257611633644274,2.394166666666667,0.5520556873888776,3.459166666666667,0.5512188599150178,4.238333333333332,0.4227746354458207,4.263333333333333,0.3726118877819801,23455620687.4635,0.13170082053131732,12931336765.2583,-0.5023073870377308,96.8995739482615,-0.17770954038657383,3.8,-0.2529056287313432,4.3,-0.2694732061072979,-87.562512,41.762139000000005
1,2009-12,IL,CHICAGO,2009-12,4.47,"(-87.797587, 41.923207)",42749.26,Health Care Facilities,0.17885714285714288,0.24518059064987266,0.2141833333333333,0.24745659336796158,0.23288904761904766,0.24629585234985407,0.24197238095238102,0.23233576784669713,0.2530461904761905,0.21509200164174952,0.4528776190476191,0.16556951104807005,0.9993009523809523,0.15224023000928172,0.03181818181818183,0.2548489384812495,0.16772727272727275,0.24388430824880425,0.37136363636363634,0.257611633644274,2.3404545454545453,0.5520556873888776,3.589999999999999,0.5512188599150178,4.399545454545455,0.4227746354458207,4.494090909090908,0.3726118877819801,28639144125.4552,0.13170082053131732,14402813469.2945,-0.5023073870377308,97.9962893430168,-0.17770954038657383,3.8,-0.2529056287313432,4.8,-0.2694732061072979,-87.797587,41.923207
2,2010-09,IL,CHICAGO,2010-09,3.7,"(-87.705481, 41.850497)",53985.77,Health Care Facilities,0.22657136363636363,0.24518059064987266,0.251059090909091,0.24745659336796158,0.25699454545454536,0.24629585234985407,0.2738163636363636,0.23233576784669713,0.2913659090909092,0.21509200164174952,0.4777727272727273,0.16556951104807005,0.8043745454545456,0.15224023000928172,0.1166666666666667,0.2548489384812495,0.19333333333333336,0.24388430824880425,0.2566666666666666,0.257611633644274,1.4104761904761904,0.5520556873888776,2.6476190476190475,0.5512188599150178,3.4690476190476183,0.4227746354458207,3.773333333333333,0.3726118877819801,27396832704.0094,0.13170082053131732,10534224377.9144,-0.5023073870377308,92.4549564204629,-0.17770954038657383,3.4,-0.2529056287313432,5.7,-0.2694732061072979,-87.705481,41.850497
3,2011-02,IL,CHICAGO,2011-02,3.94,"(-87.8597755, 42.086467999999996)",49819.52,Health Care Facilities,0.23214,0.24518059064987266,0.25165,0.24745659336796158,0.26292499999999996,0.24629585234985407,0.28731249999999997,0.23233576784669713,0.31189999999999996,0.21509200164174952,0.46404500000000004,0.16556951104807005,0.7933949999999999,0.15224023000928172,0.11473684210526319,0.2548489384812495,0.16842105263157894,0.24388430824880425,0.2863157894736842,0.257611633644274,2.257894736842106,0.5520556873888776,3.5763157894736834,0.5512188599150178,4.423684210526316,0.4227746354458207,4.652105263157895,0.3726118877819801,30512069858.4251,0.13170082053131732,10792773250.4017,-0.5023073870377308,91.59671843464591,-0.17770954038657383,3.0,-0.2529056287313432,5.1,-0.2694732061072979,-87.8597755,42.086467999999996
4,2011-03,IL,CHICAGO,2011-03,2.6,"(-87.6244, 41.8756)",76778.22,Health Care Facilities,0.2076739130434783,0.24518059064987266,0.23889782608695653,0.24745659336796158,0.2532847826086956,0.24629585234985407,0.2829456521739131,0.23233576784669713,0.30843478260869567,0.21509200164174952,0.4607826086956522,0.16556951104807005,0.7797065217391305,0.15224023000928172,0.06478260869565221,0.2548489384812495,0.15652173913043482,0.24388430824880425,0.25913043478260867,0.257611633644274,2.1134782608695653,0.5520556873888776,3.414347826086956,0.5512188599150178,4.26608695652174,0.4227746354458207,4.5139130434782615,0.3726118877819801,30207558860.6451,0.13170082053131732,11568364841.7538,-0.5023073870377308,92.5881563190625,-0.17770954038657383,2.9,-0.2529056287313432,5.0,-0.2694732061072979,-87.6244,41.8756
5,2011-08,IL,CHICAGO,2011-08,3.88,"(-87.654201, 41.957518)",41866.5,Health Care Facilities,0.14468363636363638,0.24518059064987266,0.18038681818181818,0.24745659336796158,0.21116590909090904,0.24629585234985407,0.24895727272727275,0.23233576784669713,0.29323772727272723,0.21509200164174952,0.45919454545454547,0.16556951104807005,0.7783581818181818,0.15224023000928172,0.017391304347826094,0.2548489384812495,0.06217391304347828,0.24388430824880425,0.11478260869565218,0.257611633644274,1.021304347826087,0.5520556873888776,2.303043478260869,0.5512188599150178,3.244782608695652,0.4227746354458207,3.6513043478260867,0.3726118877819801,31252070876.7547,0.13170082053131732,12472473242.0863,-0.5023073870377308,90.4806728327692,-0.17770954038657383,3.2,-0.2529056287313432,4.8,-0.2694732061072979,-87.654201,41.957518
6,2011-10,IL,CHICAGO,2011-10,3.4,"(-88.217156, 41.542132)",36736.44,Health Care Facilities,0.1416352380952381,0.24518059064987266,0.19074095238095234,0.24745659336796158,0.24373904761904758,0.24629585234985407,0.3185252380952381,0.23233576784669713,0.4064785714285714,0.21509200164174952,0.59521,0.16556951104807005,0.9086428571428572,0.15224023000928172,0.013500000000000003,0.2548489384812495,0.05450000000000003,0.24388430824880425,0.1145,0.257611633644274,1.0614999999999999,0.5520556873888776,2.1519999999999997,0.5512188599150178,2.8695,0.4227746354458207,3.128,0.3726118877819801,31300541846.2612,0.13170082053131732,12477113046.1263,-0.5023073870377308,90.35087768078328,-0.17770954038657383,3.2,-0.2529056287313432,4.8,-0.2694732061072979,-88.217156,41.542132
7,2011-11,IL,CHICAGO,2011-11,3.59,"(-87.76834425, 41.87396925)",51384.56,Health Care Facilities,0.14255090909090912,0.24518059064987266,0.19244863636363635,0.24745659336796158,0.2536463636363637,0.24629585234985407,0.3593790909090909,0.23233576784669713,0.47529181818181826,0.21509200164174952,0.6805422727272729,0.16556951104807005,1.000305,0.15224023000928172,0.013999999999999999,0.2548489384812495,0.04650000000000002,0.24388430824880425,0.11200000000000002,0.257611633644274,0.908,0.5520556873888776,2.0134999999999996,0.5512188599150178,2.7180000000000004,0.4227746354458207,3.0155000000000003,0.3726118877819801,31992172727.7437,0.13170082053131732,11655650147.2578,-0.5023073870377308,90.48744874686929,-0.17770954038657383,3.3,-0.2529056287313432,4.8,-0.2694732061072979,-87.76834425,41.87396925
8,2012-03,IL,CHICAGO,2012-03,3.6,"(-87.726552, 41.975427)",38859.45,Health Care Facilities,0.14720000000000003,0.24518059064987266,0.1893409090909091,0.24745659336796158,0.24185227272727275,0.24629585234985407,0.35079999999999995,0.23233576784669713,0.4732886363636363,0.21509200164174952,0.741275,0.16556951104807005,1.0534477272727274,0.15224023000928172,0.06363636363636366,0.2548489384812495,0.14227272727272727,0.24388430824880425,0.19000000000000003,0.257611633644274,1.0172727272727273,0.5520556873888776,2.1727272727272724,0.5512188599150178,2.9404545454545454,0.4227746354458207,3.281363636363636,0.3726118877819801,34825519831.2788,0.13170082053131732,11510278467.2037,-0.5023073870377308,89.00857713430821,-0.17770954038657383,2.8,-0.2529056287313432,5.1,-0.2694732061072979,-87.726552,41.975427
9,2012-04,IL,CHICAGO,2012-04,3.95,"(-87.682443, 41.747842999999996)",79003.59,Health Care Facilities,0.14868421052631575,0.24518059064987266,0.18980526315789473,0.24745659336796158,0.23982894736842097,0.24629585234985407,0.34777368421052635,0.23233576784669713,0.46680789473684203,0.21509200164174952,0.7313999999999999,0.16556951104807005,1.048621052631579,0.15224023000928172,0.0666666666666667,0.2548489384812495,0.13904761904761903,0.24388430824880425,0.18333333333333335,0.257611633644274,0.8947619047619045,0.5520556873888776,2.0528571428571425,0.5512188599150178,2.8166666666666664,0.4227746354458207,3.1842857142857137,0.3726118877819801,35344521679.5642,0.13170082053131732,10728874885.7875,-0.5023073870377308,89.6038877472871,-0.17770954038657383,2.9,-0.2529056287313432,5.1,-0.2694732061072979,-87.682443,41.747842999999996
